player_id,g,ab,r,h,double,triple,hr,rbi,sb,cs,so,g_idp,BB,SAC,TB,XBH,AVG,OBP,SLG,OPS
uribeju01,1753,5923.0,705.0,1519.0,314.0,43.0,192.0,791.0,48.0,39.0,1175.0,148.0,440.0,117.0,2495.0,549.0,0.256,0.302,0.421,0.723
urreajo01,139,74.0,2.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,1.0,10.0,7.0,12.0,0.0,0.162,0.242,0.162,0.404
urruthe01,34,92.0,8.0,25.0,1.0,1.0,1.0,8.0,0.0,0.0,14.0,3.0,2.0,0.0,31.0,3.0,0.272,0.287,0.337,0.624
urshegi01,81,267.0,25.0,60.0,8.0,1.0,6.0,21.0,0.0,1.0,58.0,9.0,20.0,1.0,88.0,15.0,0.225,0.278,0.33,0.608
urylo01,2,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.143,0.143,0.143,0.286
usherbo01,428,1101.0,133.0,259.0,41.0,4.0,18.0,102.0,9.0,5.0,136.0,26.0,96.0,23.0,362.0,63.0,0.235,0.291,0.329,0.62
ussatdu01,5,17.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,1.0,0.176,0.263,0.294,0.557
utleych01,1585,5872.0,963.0,1648.0,355.0,50.0,236.0,925.0,143.0,18.0,987.0,87.0,873.0,72.0,2811.0,641.0,0.281,0.37,0.479,0.849
vachete01,110,252.0,41.0,79.0,15.0,7.0,3.0,48.0,2.0,2.0,33.0,0.0,28.0,3.0,117.0,25.0,0.313,0.378,0.464,0.842
vadebge01,4,14.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.214,0.267,0.214,0.481
vahreha01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vailbo01,4,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.333,0.5,0.333,0.833
vailmi01,665,1604.0,146.0,447.0,71.0,11.0,34.0,219.0,3.0,17.0,317.0,43.0,91.0,15.0,642.0,116.0,0.279,0.315,0.4,0.715
valaich01,99,248.0,20.0,59.0,11.0,1.0,5.0,24.0,1.0,0.0,63.0,9.0,17.0,4.0,87.0,17.0,0.238,0.283,0.351,0.634
valbulu01,708,2243.0,274.0,512.0,128.0,8.0,70.0,229.0,7.0,13.0,501.0,44.0,290.0,18.0,866.0,206.0,0.228,0.314,0.386,0.7
valdeca01,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valdeca02,7,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.143,0.143,0.143,0.286
valdece01,9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valdeis01,326,399.0,20.0,52.0,9.0,0.0,1.0,17.0,4.0,0.0,122.0,6.0,13.0,62.0,64.0,10.0,0.13,0.137,0.16,0.297
valdejo02,214,426.0,52.0,92.0,14.0,3.0,15.0,52.0,15.0,6.0,89.0,4.0,32.0,9.0,157.0,32.0,0.216,0.266,0.369,0.635
valdeju01,65,87.0,11.0,18.0,2.0,0.0,1.0,8.0,3.0,1.0,18.0,0.0,3.0,6.0,23.0,3.0,0.207,0.219,0.264,0.483
valdema01,144,43.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,3.0,0.0,4.0,0.0,0.093,0.152,0.093,0.245
valdema02,91,181.0,18.0,43.0,8.0,0.0,2.0,21.0,1.0,0.0,60.0,3.0,34.0,2.0,57.0,10.0,0.238,0.355,0.315,0.67
valdepe01,53,85.0,7.0,21.0,7.0,1.0,1.0,8.0,0.0,1.0,15.0,1.0,8.0,0.0,33.0,9.0,0.247,0.312,0.388,0.7
valdera01,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valdera02,103,13.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,7.0,2.0,0.385,0.278,0.538,0.816
valdere01,5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4
valdero01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valdesa01,382,765.0,96.0,176.0,23.0,3.0,7.0,67.0,14.0,10.0,129.0,15.0,71.0,11.0,226.0,33.0,0.23,0.292,0.295,0.587
valdese01,116,33.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,3.0,4.0,0.0,0.121,0.111,0.121,0.232
valdewi01,439,1142.0,131.0,270.0,47.0,11.0,6.0,107.0,17.0,9.0,173.0,46.0,83.0,25.0,357.0,64.0,0.236,0.282,0.313,0.595
valdijo01,401,971.0,89.0,213.0,26.0,8.0,9.0,85.0,6.0,6.0,132.0,27.0,90.0,22.0,282.0,43.0,0.219,0.28,0.29,0.57
valenbe01,10,14.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.214,0.267,0.286,0.553
valenbo01,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valenbo02,639,1698.0,176.0,441.0,59.0,9.0,12.0,157.0,27.0,20.0,134.0,49.0,154.0,62.0,554.0,80.0,0.26,0.311,0.326,0.637
valenco01,46,72.0,6.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,1.0,5.0,12.0,3.0,0.125,0.128,0.167,0.295
valenda01,526,1787.0,206.0,478.0,105.0,7.0,55.0,252.0,7.0,12.0,361.0,58.0,122.0,19.0,762.0,167.0,0.267,0.311,0.426,0.737
valenel01,894,3166.0,380.0,881.0,169.0,15.0,123.0,474.0,59.0,37.0,462.0,81.0,196.0,39.0,1449.0,307.0,0.278,0.317,0.458,0.775
valener01,205,406.0,50.0,95.0,20.0,2.0,13.0,37.0,0.0,1.0,101.0,11.0,50.0,1.0,158.0,35.0,0.234,0.317,0.389,0.706
valenfe01,474,936.0,56.0,187.0,26.0,1.0,10.0,84.0,0.0,2.0,145.0,12.0,8.0,99.0,245.0,37.0,0.2,0.187,0.262,0.449
valenfr01,533,1458.0,180.0,360.0,56.0,10.0,36.0,138.0,47.0,16.0,228.0,32.0,185.0,18.0,544.0,102.0,0.247,0.328,0.373,0.701
valenja01,631,1507.0,154.0,379.0,82.0,5.0,45.0,210.0,0.0,0.0,257.0,39.0,147.0,21.0,606.0,132.0,0.251,0.314,0.402,0.716
valenjo01,16,60.0,9.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,4.0,0.283,0.306,0.35,0.656
valenjo02,1105,3917.0,614.0,1093.0,281.0,17.0,124.0,558.0,47.0,31.0,524.0,91.0,531.0,78.0,1780.0,422.0,0.279,0.359,0.454,0.813
valenjo03,1678,5539.0,872.0,1348.0,302.0,41.0,249.0,816.0,136.0,56.0,1294.0,66.0,713.0,119.0,2479.0,592.0,0.243,0.323,0.448,0.771
valenjo04,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
valenvi01,108,55.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,4.0,3.0,12.0,0.0,0.218,0.258,0.218,0.476
valerju01,85,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4
valeryo01,7,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.154,0.0,0.154
valleda01,970,2775.0,314.0,658.0,121.0,12.0,77.0,350.0,5.0,7.0,413.0,105.0,332.0,50.0,1034.0,210.0,0.237,0.314,0.373,0.687
vallehe01,9,13.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.308,0.4,0.308,0.708
valoel01,1806,5029.0,768.0,1420.0,228.0,73.0,58.0,601.0,110.0,79.0,284.0,111.0,992.0,82.0,1968.0,359.0,0.282,0.395,0.391,0.786
valvejo01,626,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,1.0,1.5
vanalcl01,6,8.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,0.25,0.333,0.625,0.958
vanatru01,208,206.0,24.0,47.0,8.0,1.0,2.0,17.0,1.0,0.0,34.0,0.0,5.0,15.0,63.0,11.0,0.228,0.23,0.306,0.536
vanbejo01,26,21.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,8.0,0.0,3.0,4.0,6.0,2.0,0.095,0.179,0.286,0.465
vanbroz01,11,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.2,0.429,0.2,0.629
vanbude01,13,44.0,2.0,11.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,13.0,2.0,0.25,0.286,0.295,0.581
vanbuty01,14,38.0,2.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,6.0,0.0,11.0,4.0,0.132,0.25,0.289,0.539
vancaal01,140,444.0,44.0,116.0,20.0,6.0,0.0,41.0,4.0,2.0,42.0,0.0,25.0,8.0,148.0,26.0,0.261,0.296,0.333,0.629
vanceco01,11,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.25,0.2,0.375,0.575
vanceda01,442,971.0,68.0,146.0,23.0,1.0,7.0,75.0,1.0,0.0,287.0,4.0,86.0,55.0,192.0,31.0,0.15,0.209,0.198,0.407
vancejo01,16,20.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,2.0,0.25,0.25,0.35,0.6
vancesa01,30,42.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0,4.0,8.0,1.0,0.167,0.188,0.19,0.378
vancuch01,44,51.0,4.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,2.0,4.0,12.0,1.0,0.216,0.228,0.235,0.463
vandaca01,43,136.0,25.0,34.0,4.0,0.0,0.0,9.0,7.0,0.0,15.0,0.0,10.0,21.0,38.0,4.0,0.25,0.263,0.279,0.542
vandeed01,414,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vandehy01,90,89.0,7.0,15.0,0.0,1.0,0.0,8.0,0.0,0.0,11.0,4.0,3.0,5.0,17.0,1.0,0.169,0.186,0.191,0.377
vandejo01,382,685.0,58.0,104.0,12.0,2.0,1.0,26.0,1.0,0.0,201.0,8.0,41.0,60.0,123.0,15.0,0.152,0.184,0.18,0.364
vandejo02,1372,2751.0,374.0,717.0,170.0,18.0,97.0,430.0,38.0,20.0,698.0,53.0,425.0,22.0,1214.0,285.0,0.261,0.357,0.441,0.798
vanderi01,50,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,6.0,1.0,0.0,0.021,0.037,0.021,0.058
vandybe01,5,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.143,0.143,0.143,0.286
vandybi01,136,530.0,78.0,134.0,15.0,11.0,2.0,56.0,74.0,0.0,2.0,0.0,28.0,0.0,177.0,28.0,0.253,0.29,0.334,0.624
vanevjo01,40,47.0,7.0,12.0,1.0,1.0,2.0,9.0,0.0,0.0,20.0,0.0,5.0,0.0,21.0,4.0,0.255,0.327,0.447,0.774
vangiel01,373,601.0,61.0,146.0,30.0,4.0,8.0,53.0,0.0,1.0,98.0,0.0,26.0,24.0,208.0,42.0,0.243,0.264,0.346,0.61
vangoda01,183,420.0,30.0,89.0,12.0,1.0,3.0,38.0,1.0,0.0,63.0,14.0,47.0,7.0,112.0,16.0,0.212,0.287,0.267,0.554
vanhage01,1984,8021.0,1639.0,2532.0,285.0,161.0,69.0,1014.0,583.0,0.0,305.0,0.0,906.0,52.0,3346.0,515.0,0.316,0.383,0.417,0.8
vanlawi01,84,164.0,6.0,20.0,4.0,0.0,1.0,6.0,0.0,0.0,85.0,3.0,3.0,14.0,27.0,5.0,0.122,0.127,0.165,0.292
vannjo01,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vannoja01,6,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125
vanpoto01,359,57.0,5.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,2.0,11.0,10.0,1.0,0.158,0.157,0.175,0.332
vanroma01,529,1844.0,232.0,493.0,94.0,27.0,20.0,303.0,2.0,0.0,155.0,60.0,147.0,19.0,701.0,141.0,0.267,0.318,0.38,0.698
vanrybe01,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vanslan01,1658,5711.0,835.0,1562.0,293.0,91.0,164.0,792.0,245.0,59.0,1063.0,94.0,749.0,73.0,2529.0,548.0,0.274,0.354,0.443,0.797
vanslsc01,274,617.0,68.0,156.0,37.0,1.0,26.0,85.0,9.0,4.0,184.0,17.0,84.0,9.0,273.0,64.0,0.253,0.338,0.442,0.78
vanzadi01,10,31.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.258,0.303,0.29,0.593
vanzaik01,100,339.0,32.0,76.0,15.0,1.0,1.0,20.0,7.0,0.0,0.0,0.0,8.0,9.0,96.0,17.0,0.224,0.236,0.283,0.519
vargacl01,217,188.0,5.0,15.0,4.0,0.0,0.0,7.0,0.0,0.0,60.0,6.0,3.0,33.0,19.0,4.0,0.08,0.08,0.101,0.181
vargaed01,26,39.0,4.0,10.0,3.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,3.0,1.0,13.0,3.0,0.256,0.302,0.333,0.635
vargaja01,214,61.0,6.0,16.0,3.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,3.0,2.0,19.0,3.0,0.262,0.288,0.311,0.599
vargake01,111,390.0,44.0,101.0,14.0,1.0,14.0,55.0,0.0,0.0,117.0,12.0,26.0,4.0,159.0,29.0,0.259,0.302,0.408,0.71
vargaro01,25,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0
vargubi01,15,12.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.25,0.25,0.25,0.5
varitja01,1546,5099.0,664.0,1307.0,306.0,14.0,193.0,757.0,25.0,18.0,1216.0,128.0,734.0,65.0,2220.0,513.0,0.256,0.346,0.435,0.781
varnebu01,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
varnedi01,3,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.167,0.167,0.167,0.334
varnepe01,69,190.0,18.0,47.0,7.0,1.0,5.0,15.0,2.0,0.0,47.0,4.0,12.0,1.0,71.0,13.0,0.247,0.291,0.374,0.665
varshga01,571,837.0,101.0,204.0,41.0,11.0,10.0,84.0,27.0,5.0,146.0,8.0,69.0,11.0,297.0,62.0,0.244,0.298,0.355,0.653
varvaan01,166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vasbica01,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0
vasques01,147,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vasqujo01,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vasquvi01,19,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
vatchji01,87,109.0,11.0,27.0,3.0,1.0,1.0,11.0,1.0,0.0,27.0,1.0,12.0,1.0,35.0,5.0,0.248,0.32,0.321,0.641
vaughar01,1817,6622.0,1173.0,2103.0,356.0,128.0,96.0,926.0,118.0,0.0,276.0,70.0,983.0,116.0,3003.0,580.0,0.318,0.4,0.453,0.853
vaughbo01,149,535.0,70.0,148.0,19.0,9.0,0.0,32.0,25.0,0.0,38.0,0.0,62.0,42.0,185.0,28.0,0.277,0.329,0.346,0.675
vaughch01,2,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.5
vaughfa01,915,3454.0,474.0,946.0,147.0,53.0,21.0,525.0,92.0,0.0,128.0,0.0,165.0,24.0,1262.0,221.0,0.274,0.305,0.365,0.67
vaughfr01,110,377.0,38.0,91.0,9.0,5.0,2.0,46.0,2.0,5.0,72.0,5.0,34.0,6.0,116.0,16.0,0.241,0.3,0.308,0.608
vaughgl01,9,30.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,0.167,0.219,0.167,0.386
vaughgr01,1731,6103.0,1017.0,1475.0,284.0,23.0,355.0,1072.0,121.0,59.0,1513.0,101.0,956.0,65.0,2870.0,662.0,0.242,0.341,0.47,0.811
vaughhi01,392,921.0,81.0,159.0,25.0,6.0,3.0,61.0,12.0,2.0,229.0,0.0,71.0,23.0,205.0,34.0,0.173,0.227,0.223,0.45
vaughmo01,1512,5532.0,861.0,1620.0,270.0,10.0,328.0,1064.0,30.0,18.0,1429.0,135.0,977.0,45.0,2894.0,608.0,0.293,0.396,0.523,0.919
vaughpo01,24,41.0,4.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,1.0,1.0,9.0,0.0,0.22,0.233,0.22,0.453
vaughro01,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vazquch01,55,175.0,15.0,42.0,9.0,0.0,1.0,20.0,0.0,0.0,33.0,4.0,20.0,7.0,54.0,10.0,0.24,0.307,0.309,0.616
vazquja01,459,560.0,43.0,114.0,14.0,2.0,1.0,29.0,0.0,1.0,95.0,8.0,25.0,107.0,135.0,17.0,0.204,0.201,0.241,0.442
vazqura01,696,1951.0,244.0,496.0,86.0,17.0,22.0,176.0,20.0,7.0,414.0,25.0,238.0,52.0,682.0,125.0,0.254,0.328,0.35,0.678
veachal01,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veachbo01,1821,6656.0,953.0,2063.0,393.0,147.0,64.0,1166.0,195.0,84.0,367.0,0.0,630.0,271.0,2942.0,604.0,0.31,0.356,0.442,0.798
veachpe01,100,353.0,39.0,76.0,12.0,6.0,3.0,37.0,9.0,0.0,31.0,0.0,54.0,0.0,109.0,21.0,0.215,0.319,0.309,0.628
vealco01,247,611.0,75.0,141.0,26.0,3.0,1.0,51.0,2.0,9.0,69.0,19.0,62.0,29.0,176.0,30.0,0.231,0.289,0.288,0.577
vealebo01,399,630.0,26.0,72.0,7.0,1.0,0.0,18.0,0.0,0.0,337.0,8.0,18.0,28.0,81.0,8.0,0.114,0.133,0.129,0.262
vegaje01,87,236.0,26.0,58.0,6.0,0.0,5.0,33.0,7.0,1.0,28.0,6.0,12.0,6.0,79.0,11.0,0.246,0.276,0.335,0.611
veigeal01,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veilbu01,13,30.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.233,0.233,0.267,0.5
velanjo01,174,244.0,21.0,46.0,12.0,1.0,2.0,23.0,2.0,0.0,66.0,1.0,30.0,5.0,66.0,15.0,0.189,0.272,0.27,0.542
velarra01,1273,4244.0,633.0,1171.0,214.0,23.0,100.0,445.0,78.0,37.0,853.0,118.0,518.0,57.0,1731.0,337.0,0.276,0.35,0.408,0.758
velasgu01,94,166.0,8.0,37.0,2.0,0.0,4.0,25.0,0.0,0.0,42.0,3.0,16.0,1.0,51.0,6.0,0.223,0.29,0.307,0.597
velazfr01,21,39.0,3.0,10.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,2.0,2.0,0.0,13.0,3.0,0.256,0.293,0.333,0.626
velazgi01,33,73.0,2.0,17.0,1.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,2.0,1.0,18.0,1.0,0.233,0.25,0.247,0.497
velezeu01,259,663.0,89.0,160.0,31.0,14.0,8.0,72.0,31.0,11.0,118.0,17.0,47.0,11.0,243.0,53.0,0.241,0.287,0.367,0.654
velezot01,637,1802.0,244.0,452.0,87.0,11.0,78.0,272.0,6.0,10.0,414.0,41.0,364.0,25.0,795.0,176.0,0.251,0.372,0.441,0.813
veltmpa01,23,38.0,4.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,7.0,1.0,0.132,0.214,0.184,0.398
venabma01,727,1397.0,176.0,337.0,57.0,17.0,18.0,128.0,64.0,18.0,218.0,18.0,136.0,36.0,482.0,92.0,0.241,0.301,0.345,0.646
venabwi01,955,2818.0,376.0,706.0,117.0,39.0,81.0,307.0,135.0,31.0,743.0,34.0,305.0,30.0,1144.0,237.0,0.251,0.321,0.406,0.727
vendipa01,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ventejo01,230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ventomi01,11,20.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,6.0,1.0,0.25,0.4,0.3,0.7
venturo01,2079,7064.0,1006.0,1885.0,338.0,14.0,294.0,1182.0,24.0,38.0,1179.0,176.0,1230.0,109.0,3133.0,646.0,0.267,0.371,0.444,0.815
ventuvi01,18,58.0,4.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,12.0,0.0,0.207,0.258,0.207,0.465
ventuyo01,62,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.1,0.091,0.1,0.191
verasqu01,767,2780.0,469.0,750.0,129.0,15.0,32.0,239.0,183.0,83.0,462.0,44.0,469.0,48.0,1005.0,176.0,0.27,0.37,0.362,0.732
veraswi01,85,282.0,35.0,74.0,12.0,2.0,2.0,27.0,0.0,2.0,34.0,7.0,16.0,8.0,96.0,16.0,0.262,0.294,0.34,0.634
verbaem01,853,2911.0,301.0,793.0,99.0,26.0,1.0,241.0,21.0,0.0,74.0,46.0,118.0,81.0,947.0,126.0,0.272,0.293,0.325,0.618
verbajo01,92,46.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,1.0,6.0,6.0,1.0,0.109,0.113,0.13,0.243
verblge01,81,198.0,20.0,40.0,3.0,2.0,0.0,17.0,1.0,1.0,11.0,8.0,20.0,1.0,47.0,5.0,0.202,0.274,0.237,0.511
veresda01,605,27.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,3.0,8.0,1.0,0.259,0.258,0.296,0.554
veresra01,135,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vergejo01,672,2323.0,258.0,593.0,114.0,16.0,52.0,292.0,22.0,0.0,303.0,31.0,188.0,26.0,895.0,182.0,0.255,0.308,0.385,0.693
verlaju01,318,32.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,10.0,2.0,0.0,0.062,0.048,0.062,0.11
vernojo01,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vernomi01,2409,8731.0,1196.0,2495.0,490.0,120.0,172.0,1311.0,137.0,90.0,869.0,183.0,1026.0,99.0,3741.0,782.0,0.286,0.357,0.428,0.785
verrelo01,18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
versazo01,1400,5141.0,650.0,1246.0,230.0,63.0,95.0,471.0,97.0,48.0,810.0,92.0,384.0,79.0,1887.0,388.0,0.242,0.291,0.367,0.658
veryzto01,996,2848.0,250.0,687.0,84.0,12.0,14.0,231.0,9.0,23.0,329.0,62.0,184.0,74.0,837.0,110.0,0.241,0.28,0.294,0.574
viaule01,184,588.0,58.0,82.0,9.0,5.0,0.0,31.0,17.0,0.0,108.0,0.0,50.0,0.0,101.0,14.0,0.139,0.207,0.172,0.379
vicieda01,483,1675.0,200.0,425.0,73.0,7.0,66.0,211.0,2.0,3.0,388.0,57.0,114.0,12.0,710.0,146.0,0.254,0.299,0.424,0.723
vicker01,57,112.0,12.0,26.0,7.0,1.0,0.0,7.0,0.0,0.0,8.0,0.0,9.0,3.0,35.0,8.0,0.232,0.282,0.312,0.594
vickeru01,90,163.0,4.0,26.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,6.0,30.0,4.0,0.16,0.201,0.184,0.385
vicketo01,99,307.0,25.0,69.0,8.0,1.0,0.0,20.0,18.0,0.0,53.0,0.0,15.0,0.0,79.0,9.0,0.225,0.261,0.257,0.518
vicksa01,213,641.0,90.0,159.0,28.0,11.0,2.0,50.0,12.0,2.0,91.0,0.0,53.0,11.0,215.0,41.0,0.248,0.301,0.335,0.636
vicoge01,211,663.0,65.0,166.0,28.0,11.0,12.0,76.0,2.0,2.0,56.0,27.0,71.0,21.0,252.0,51.0,0.25,0.314,0.38,0.694
victosh01,1299,4630.0,731.0,1274.0,231.0,70.0,108.0,489.0,231.0,46.0,626.0,60.0,474.0,72.0,1969.0,409.0,0.275,0.338,0.425,0.763
