player_id,w,l,g,cg,sho,sv,ipouts,h,er,hr,so,BB,ERA,WHIP,BAA,K/9,BB/9,K/BB
ploditi01,0,0,1,0,0,0,1.0,3,1,0,0,0.0,27.0,9.0,0.75,0.0,0.0,
plunker01,72,58,714,0,0,35,3453.0,1009,488,122,1081,724.0,3.82,1.506,0.234,8.45,5.66,1.49
plympje01,0,0,4,0,0,0,16.0,5,0,0,2,4.0,0.0,1.688,0.25,3.38,6.75,0.5
poatra01,22,30,116,15,4,1,1200.0,425,202,48,178,166.0,4.54,1.478,0.266,4.0,3.74,1.07
podbibu01,25,42,172,20,2,3,1923.0,693,320,79,242,262.0,4.49,1.49,0.274,3.4,3.68,0.92
podgajo01,20,37,115,20,0,0,1531.0,542,238,22,129,181.0,4.2,1.417,0.268,2.27,3.19,0.71
podrejo01,148,116,440,77,24,11,6795.0,2239,925,242,1435,841.0,3.68,1.36,0.256,5.7,3.34,1.71
poetzjo01,0,1,2,0,0,0,24.0,5,3,2,0,9.0,3.38,1.75,0.185,0.0,10.12,0.0
poffebo01,16,12,57,13,1,4,802.0,301,141,17,65,155.0,4.75,1.706,0.283,2.19,5.22,0.42
poholto01,31,52,159,30,5,1,2261.0,791,329,90,316,220.0,3.93,1.341,0.267,3.77,2.63,1.44
poindje01,0,2,14,0,0,0,123.0,42,22,0,14,31.0,4.83,1.78,0.258,3.07,6.8,0.45
polchlo01,0,1,1,1,0,0,24.0,9,5,0,2,4.0,5.62,1.625,0.273,2.25,4.5,0.5
poledi01,25,37,122,8,1,1,1593.0,607,298,61,239,235.0,5.05,1.586,0.287,4.05,3.98,1.02
politcl01,22,23,330,0,0,15,1234.0,393,201,56,342,208.0,4.4,1.461,0.255,7.48,4.55,1.64
polivke01,0,0,2,0,0,0,9.0,3,1,0,1,3.0,3.0,2.0,0.25,3.0,9.0,0.33
polleda01,1,3,32,0,0,0,65.0,23,19,5,14,15.0,7.89,1.754,0.261,5.82,6.23,0.93
polleho01,131,116,403,116,25,20,6322.0,2096,821,146,934,772.0,3.51,1.361,0.255,3.99,3.3,1.21
pollilo01,0,2,24,0,0,3,127.0,55,22,3,11,23.0,4.68,1.843,0.309,2.34,4.89,0.48
polonjo01,1,0,2,0,0,0,21.0,8,5,1,5,1.0,6.43,1.286,0.286,6.43,1.29,5.0
pomerdr01,14,24,107,0,0,3,875.0,263,132,33,261,141.0,4.07,1.385,0.242,8.05,4.35,1.85
pomerst01,0,0,3,0,0,0,18.0,7,2,1,3,1.0,3.0,1.333,0.28,4.5,1.5,3.0
pomorjo01,0,0,3,0,0,0,5.0,1,1,0,0,2.0,5.4,1.8,0.143,0.0,10.8,0.0
pondar01,35,19,69,46,3,2,1488.0,517,190,8,156,167.0,3.45,1.379,-3.096,2.83,3.03,0.93
pondeel01,17,27,69,20,3,0,1136.0,395,135,11,113,81.0,3.21,1.257,0.263,2.69,1.93,1.4
ponsosi01,91,113,298,29,4,1,5281.0,2004,983,223,1031,673.0,5.03,1.521,0.289,5.27,3.44,1.53
pooleed01,33,35,80,61,5,1,1785.0,584,201,13,226,270.0,3.04,1.435,0.453,3.42,4.08,0.84
pooleji02,22,12,431,0,0,4,1089.0,376,174,41,256,201.0,4.31,1.59,0.271,6.35,4.98,1.27
poormto01,3,9,15,10,0,1,329.0,147,49,5,14,30.0,4.02,1.614,0.301,1.15,2.46,0.47
poppbi01,2,6,9,5,0,0,181.0,87,33,2,20,31.0,4.92,1.956,-2.806,2.98,4.62,0.65
porceri01,85,78,212,4,3,0,3736.0,1392,607,136,804,356.0,4.39,1.404,0.284,5.81,2.57,2.26
poredaa01,3,1,40,0,0,0,104.0,40,18,2,33,24.0,4.67,1.846,0.301,8.57,6.23,1.38
porraed01,0,1,3,0,0,0,31.0,18,5,2,0,7.0,4.35,2.419,-2.571,0.0,6.1,0.0
portebo01,87,97,318,92,23,8,4703.0,1571,660,113,572,586.0,3.79,1.376,0.259,3.28,3.36,0.98
portech01,13,13,54,7,1,0,711.0,278,109,18,136,60.0,4.14,1.426,0.288,5.16,2.28,2.27
portehe01,96,107,207,201,9,0,5380.0,1893,737,43,659,494.0,3.7,1.331,0.386,3.31,2.48,1.33
portene01,0,0,3,0,0,0,12.0,5,1,1,1,1.0,2.25,1.5,0.294,2.25,2.25,1.0
porteod01,0,1,1,1,0,0,24.0,12,3,0,2,5.0,3.38,2.125,0.308,2.25,5.62,0.4
portoal01,0,0,3,0,0,0,12.0,2,0,0,1,1.0,0.0,0.75,0.143,2.25,2.25,1.0
portoar01,38,57,166,33,5,2,2452.0,778,392,82,338,346.0,4.32,1.375,0.246,3.72,3.81,0.98
portuma01,109,95,346,16,4,5,5479.0,1813,817,209,1134,670.0,4.03,1.36,0.257,5.59,3.3,1.69
porzimi01,3,3,51,0,0,0,215.0,79,47,17,52,41.0,5.9,1.674,0.282,6.53,5.15,1.27
posedbi01,41,43,138,45,6,6,2038.0,757,344,48,227,251.0,4.56,1.484,0.281,3.01,3.33,0.9
poserbo01,1,1,5,0,0,0,43.0,29,16,0,2,6.0,10.05,2.442,0.414,1.26,3.77,0.33
posselo01,2,5,15,1,0,0,154.0,62,30,6,22,26.0,5.26,1.714,0.301,3.86,4.56,0.85
potelo01,4,4,129,0,0,6,659.0,199,87,23,167,103.0,3.56,1.375,0.244,6.84,4.22,1.62
pottedy01,0,0,2,0,0,0,6.0,4,1,1,1,0.0,4.5,2.0,0.4,4.5,0.0,inf
pottene01,92,97,349,89,6,22,5058.0,1721,748,123,747,603.0,3.99,1.378,0.259,3.99,3.22,1.24
pottesq01,0,0,1,0,0,0,9.0,11,7,0,1,4.0,21.0,5.0,0.688,3.0,12.0,0.25
pottne01,0,0,2,0,0,0,6.0,7,7,1,0,2.0,31.5,4.5,0.538,0.0,9.0,0.0
pottsmi01,1,2,24,0,0,1,136.0,58,36,7,21,32.0,7.15,1.985,0.314,4.17,6.35,0.66
poundbi01,0,0,2,0,0,0,33.0,16,10,1,4,2.0,8.18,1.636,0.333,3.27,1.64,2.0
powelab01,8,18,29,22,1,0,628.0,217,93,5,97,55.0,4.0,1.299,0.748,4.17,2.36,1.76
powelbi01,4,8,17,4,2,0,254.0,76,27,0,25,49.0,2.87,1.476,0.25,2.66,5.21,0.51
powelbr01,7,18,59,0,0,0,659.0,251,145,45,120,101.0,5.94,1.602,0.289,4.92,4.14,1.19
powelde01,11,22,207,0,0,3,1019.0,360,187,35,199,187.0,4.95,1.61,0.274,5.27,4.95,1.06
powelgr01,1,1,20,1,1,0,149.0,37,15,2,39,33.0,2.72,1.409,0.2,7.07,5.98,1.18
powelja01,245,254,578,422,46,15,13167.0,4319,1450,110,1621,1142.0,2.97,1.244,0.438,3.32,2.34,1.42
powelja02,0,0,2,0,0,0,6.0,1,0,0,0,2.0,0.0,1.5,0.143,0.0,9.0,0.0
powelja04,36,23,512,0,0,22,1627.0,543,251,42,423,323.0,4.17,1.597,0.262,7.02,5.36,1.31
powelje01,5,16,35,0,0,0,444.0,175,96,25,77,78.0,5.84,1.709,0.297,4.68,4.74,0.99
powelro01,0,5,48,0,0,0,160.0,55,32,7,42,39.0,5.4,1.762,0.266,7.09,6.58,1.08
powerik01,2,1,20,0,0,2,114.0,34,19,2,7,18.0,4.5,1.368,0.238,1.66,4.26,0.39
powerji01,1,2,4,2,0,0,90.0,38,19,1,3,16.0,5.7,1.8,-2.375,0.9,4.8,0.19
powerte01,68,69,564,5,3,70,3480.0,1159,515,97,701,542.0,4.0,1.466,0.261,5.44,4.21,1.29
prallwi01,0,2,3,0,0,0,44.0,21,14,1,7,8.0,8.59,1.977,0.333,4.3,4.91,0.88
prattal01,12,26,43,30,0,0,988.0,446,145,12,41,61.0,3.96,1.539,-7.311,1.12,1.67,0.67
prattan01,0,1,5,0,0,0,9.0,1,5,0,2,13.0,15.0,4.667,0.111,6.0,39.0,0.15
pregejo01,2,0,19,0,0,1,83.0,29,15,1,13,26.0,4.88,1.988,0.282,4.23,8.46,0.5
prendji01,1,1,10,0,0,1,50.0,30,19,1,3,5.0,10.26,2.1,0.38,1.62,2.7,0.6
prendmi01,41,53,180,48,6,4,2725.0,867,277,29,311,217.0,2.74,1.193,0.252,3.08,2.15,1.43
prentge01,3,3,11,4,0,0,173.0,76,34,1,10,21.0,5.31,1.682,-3.619,1.56,3.28,0.48
preskjo01,25,37,128,15,2,5,1471.0,511,251,57,202,203.0,4.61,1.456,0.264,3.71,3.73,1.0
pressry01,8,5,101,0,0,0,398.0,128,51,8,85,52.0,3.46,1.357,0.26,5.77,3.53,1.63
pressto01,32,30,154,17,4,12,1579.0,547,222,30,157,154.0,3.8,1.332,0.26,2.68,2.63,1.02
pricebi01,1,0,1,1,0,0,27.0,6,2,0,1,7.0,2.0,1.444,inf,1.0,7.0,0.14
pricebr01,0,0,3,0,0,0,8.0,8,6,3,1,3.0,20.25,4.125,0.5,3.38,10.12,0.33
priceda01,104,56,218,14,3,0,4325.0,1261,495,129,1372,417.0,3.09,1.164,0.234,8.57,2.6,3.29
pricejo02,45,49,372,10,1,13,2718.0,839,367,95,657,387.0,3.65,1.353,0.244,6.53,3.84,1.7
priddbo01,24,38,249,3,0,18,1608.0,518,238,60,294,228.0,4.0,1.392,0.253,4.94,3.83,1.29
priesed01,0,1,2,0,0,0,18.0,12,7,2,1,1.0,10.5,2.167,0.429,1.5,1.5,1.0
prietar01,15,24,70,3,0,0,1057.0,407,190,34,231,203.0,4.85,1.731,0.291,5.9,5.19,1.14
primra01,22,21,116,10,2,4,1053.0,379,139,21,161,73.0,3.56,1.288,0.267,4.13,1.87,2.21
princdo01,0,0,1,0,0,0,3.0,0,0,0,0,2.0,0.0,2.0,0.0,0.0,18.0,0.0
prinzbr01,5,4,102,0,0,9,276.0,99,50,13,64,58.0,4.89,1.707,0.28,6.26,5.67,1.1
priorma01,42,29,106,5,1,0,1971.0,582,256,77,757,264.0,3.51,1.288,0.236,10.37,3.62,2.87
proctji01,0,1,2,0,0,0,8.0,8,5,0,0,3.0,16.88,4.125,0.5,0.0,10.12,0.0
proctre01,0,0,2,0,0,0,12.0,11,6,0,0,2.0,13.5,3.25,0.524,0.0,4.5,0.0
proctsc01,18,16,307,0,0,1,1029.0,337,182,58,291,199.0,4.78,1.563,0.259,7.64,5.22,1.46
proesge01,3,4,7,7,1,0,177.0,53,25,4,20,30.0,3.81,1.407,-1.767,3.05,4.58,0.67
prokolu01,11,17,56,0,0,0,693.0,255,136,48,144,90.0,5.3,1.494,0.279,5.61,3.51,1.6
prolymi01,22,29,267,2,0,22,1637.0,531,196,33,185,243.0,3.23,1.418,0.26,3.05,4.01,0.76
prougbi01,0,0,1,0,0,0,9.0,7,2,0,0,1.0,6.0,2.667,0.5,0.0,3.0,0.0
prudhau01,1,6,34,2,0,1,282.0,119,65,7,26,55.0,6.22,1.851,0.304,2.49,5.27,0.47
pruethu01,29,48,211,28,1,13,2235.0,816,383,28,357,433.0,4.63,1.677,0.275,4.31,5.23,0.82
pruiete01,4,18,48,7,3,5,697.0,221,73,2,82,92.0,2.83,1.347,0.325,3.18,3.56,0.89
pryorst01,3,1,34,0,0,0,96.0,26,10,5,35,18.0,2.81,1.375,0.226,9.84,5.06,1.94
pucketr01,0,0,1,0,0,0,6.0,4,3,0,1,3.0,13.5,3.5,0.444,4.5,13.5,0.33
puentmi01,1,3,6,1,0,0,56.0,25,17,5,14,12.0,8.2,1.982,0.309,6.75,5.79,1.17
puffebr01,3,4,85,0,0,0,345.0,124,65,10,71,86.0,5.09,1.826,0.287,5.56,6.73,0.83
pughti01,25,28,107,4,1,0,1248.0,479,230,51,214,182.0,4.98,1.589,0.287,4.63,3.94,1.18
puleoch01,29,39,180,3,1,2,1899.0,621,299,59,387,362.0,4.25,1.553,0.257,5.5,5.15,1.07
pulidal01,1,1,12,0,0,1,104.0,45,20,10,16,11.0,5.19,1.615,0.31,4.15,2.86,1.45
pulidca01,3,8,32,0,0,0,334.0,118,74,19,47,51.0,5.98,1.518,0.274,3.8,4.12,0.92
pulsibi01,13,19,106,2,0,0,981.0,361,187,44,202,159.0,5.15,1.59,0.28,5.56,4.38,1.27
pumpesp01,0,0,1,0,0,0,3.0,1,1,1,0,1.0,9.0,2.0,0.333,0.0,9.0,0.0
purcebl01,15,43,79,52,0,0,1744.0,746,241,7,138,85.0,3.73,1.429,0.292,2.14,1.32,1.62
purceda01,7,13,111,1,0,1,618.0,199,114,22,174,133.0,4.98,1.612,0.257,7.6,5.81,1.31
purdijo01,6,4,58,1,1,2,332.0,93,48,18,68,63.0,3.9,1.41,0.226,5.53,5.12,1.08
purkebo01,129,115,386,92,13,9,6344.0,2170,891,195,793,622.0,3.79,1.32,0.262,3.38,2.65,1.27
purneos01,0,0,1,0,0,0,6.0,4,2,1,0,3.0,9.0,3.5,-1.333,0.0,13.5,0.0
putkolu01,1,5,44,0,0,1,145.0,55,25,6,39,21.0,4.66,1.572,0.286,7.26,3.91,1.86
putnaza01,9,7,113,0,0,6,348.0,103,46,11,123,58.0,3.57,1.388,0.247,9.54,4.5,2.12
puttmam01,8,9,33,8,2,1,520.0,158,69,4,85,75.0,3.58,1.344,0.52,4.41,3.89,1.13
putzjj01,37,33,572,0,0,189,1700.0,469,194,50,599,221.0,3.08,1.218,0.226,9.51,3.51,2.71
pyechjo01,0,1,1,0,0,0,8.0,4,3,1,2,2.0,10.12,2.25,0.333,6.75,6.75,1.0
pyleew01,11,21,67,5,1,1,811.0,277,151,16,122,157.0,5.03,1.605,0.256,4.06,5.23,0.78
pyleha01,0,0,2,0,0,0,4.0,1,3,0,1,4.0,20.25,3.75,0.143,6.75,27.0,0.25
pylesh01,1,4,5,4,0,0,107.0,41,18,1,9,29.0,4.54,1.963,0.283,2.27,7.32,0.31
quackke01,6,5,113,0,0,6,338.0,94,41,8,114,48.0,3.28,1.26,0.23,9.11,3.83,2.38
quallch01,49,47,781,0,0,74,2274.0,759,320,75,591,270.0,3.8,1.358,0.267,7.02,3.21,2.19
qualtto01,0,0,34,0,0,0,158.0,63,33,2,20,32.0,5.64,1.804,0.309,3.42,5.47,0.62
quantpa01,68,78,841,1,1,21,3767.0,1442,534,112,725,449.0,3.83,1.506,0.292,5.2,3.22,1.61
quarlbi01,3,2,6,5,0,0,147.0,63,34,3,16,17.0,6.24,1.633,-3.706,2.94,3.12,0.94
queenme01,27,40,146,15,3,1,1670.0,567,315,68,328,340.0,5.09,1.629,0.258,5.3,5.5,0.96
queenme02,20,17,140,6,2,14,1169.0,336,136,36,306,188.0,3.14,1.345,0.231,7.07,4.34,1.63
queveru01,14,30,66,2,1,0,979.0,364,223,70,237,194.0,6.15,1.71,0.284,6.54,5.35,1.22
quicked01,0,0,1,0,0,0,6.0,5,2,0,0,1.0,9.0,3.0,0.417,0.0,4.5,0.0
quinnfr02,0,0,9,0,0,0,72.0,20,9,2,4,11.0,3.38,1.292,0.222,1.5,4.12,0.36
quinnja01,247,218,756,243,28,57,11761.0,4238,1433,102,1329,954.0,3.29,1.324,0.273,3.05,2.19,1.39
quinnta01,0,1,3,1,0,0,51.0,23,9,1,4,6.0,4.76,1.706,0.307,2.12,3.18,0.67
quinnwi01,0,0,3,0,0,0,15.0,3,4,0,2,3.0,7.2,1.2,0.158,3.6,5.4,0.67
quintjo01,33,34,122,1,1,0,2229.0,745,286,63,600,225.0,3.46,1.306,0.263,7.27,2.73,2.67
quintlu01,2,3,22,0,0,0,59.0,30,11,2,16,22.0,5.03,2.644,0.353,7.32,10.07,0.73
quirira01,0,1,1,0,0,0,5.0,4,7,1,1,5.0,37.8,5.4,0.444,5.4,27.0,0.2
quirkar01,3,2,14,0,0,0,145.0,59,28,6,30,27.0,5.21,1.779,0.294,5.59,5.03,1.11
quiseda01,56,46,674,0,0,244,3130.0,1064,320,59,379,239.0,2.76,1.249,0.265,3.27,2.06,1.59
rabech01,0,4,11,0,0,0,81.0,30,11,5,16,9.0,3.67,1.444,0.278,5.33,3.0,1.78
raburry01,0,0,2,0,0,0,5.0,1,0,0,1,1.0,0.0,1.2,0.167,5.4,5.4,1.0
rachust01,0,1,2,1,0,0,30.0,9,5,0,10,5.0,4.5,1.4,0.237,9.0,4.5,2.0
raczkmi01,0,0,8,0,0,0,19.0,8,6,0,2,5.0,8.53,2.053,0.286,2.84,7.11,0.4
radatdi01,52,43,381,0,0,122,2081.0,532,241,65,745,372.0,3.13,1.303,0.21,9.67,4.83,2.0
radboch01,309,195,528,489,35,2,13606.0,4335,1348,117,1830,929.0,2.67,1.161,0.241,3.63,1.84,1.97
radboge01,1,2,3,2,0,0,66.0,38,16,1,2,7.0,6.55,2.045,0.345,0.82,2.86,0.29
radebro01,0,0,2,0,0,0,30.0,6,3,0,1,4.0,2.7,1.0,0.176,0.9,3.6,0.25
raderdr01,0,0,1,0,0,0,6.0,2,0,0,0,0.0,0.0,1.0,0.286,0.0,0.0,
radfopa01,0,4,10,3,0,0,130.0,85,41,5,13,17.0,8.52,2.354,0.491,2.7,3.53,0.76
radinsc01,42,25,557,0,0,52,1445.0,461,184,33,358,250.0,3.44,1.476,0.25,6.69,4.67,1.43
radkebr01,148,139,378,37,10,0,7353.0,2643,1150,326,1467,519.0,4.22,1.29,0.274,5.39,1.91,2.83
radloro01,0,1,7,0,0,0,26.0,15,12,7,3,5.0,12.46,2.308,0.375,3.12,5.19,0.6
raethha01,0,0,2,0,0,0,12.0,3,3,1,0,4.0,6.75,1.75,0.231,0.0,9.0,0.0
raffeke01,119,154,396,133,31,16,6455.0,2257,860,192,806,468.0,3.6,1.266,0.263,3.37,1.96,1.72
raffoal01,1,3,45,0,0,1,217.0,81,33,6,38,32.0,4.11,1.562,0.284,4.73,3.98,1.19
raganpa01,77,104,283,93,12,6,4825.0,1555,534,38,680,495.0,2.99,1.275,0.252,3.81,2.77,1.37
raggibr01,2,3,29,0,0,1,140.0,75,42,3,32,28.0,8.1,2.207,0.369,6.17,5.4,1.14
raglafr01,1,4,23,0,0,0,228.0,105,60,6,15,35.0,7.11,1.842,0.325,1.78,4.14,0.43
raicher01,7,8,19,2,0,0,286.0,125,62,13,35,38.0,5.85,1.71,0.319,3.3,3.59,0.92
rainech01,43,35,141,10,6,2,2009.0,738,335,53,300,314.0,4.5,1.571,0.28,4.03,4.22,0.96
rainst01,3,5,53,0,0,0,193.0,74,39,11,66,36.0,5.46,1.71,0.29,9.23,5.04,1.83
rajsida01,3,4,55,0,0,2,346.0,128,59,14,76,49.0,4.6,1.535,0.279,5.93,3.82,1.55
rakeraa01,1,0,14,0,0,0,57.0,17,7,3,14,4.0,3.32,1.105,0.236,6.63,1.89,3.5
rakerja01,2,0,13,0,0,0,74.0,35,24,6,16,11.0,8.76,1.865,0.333,5.84,4.01,1.45
rakowed01,36,47,195,20,3,5,2284.0,771,366,88,484,345.0,4.33,1.466,0.262,5.72,4.08,1.4
raleijo01,1,10,18,3,0,0,257.0,93,39,0,28,24.0,4.1,1.366,0.291,2.94,2.52,1.17
raleybr01,1,2,14,0,0,0,115.0,44,30,9,30,21.0,7.04,1.696,0.288,7.04,4.93,1.43
rambepe01,0,1,5,0,0,0,36.0,19,11,0,4,8.0,8.25,2.25,0.345,3.0,6.0,0.5
rambope01,0,0,1,0,0,0,11.0,6,6,0,4,4.0,14.73,2.727,0.353,9.82,9.82,1.0
ramiral01,4,4,11,1,0,0,171.0,46,22,6,20,31.0,3.47,1.351,0.228,3.16,4.89,0.65
ramiral03,0,0,1,0,0,0,3.0,1,0,0,0,1.0,0.0,2.0,0.25,0.0,9.0,0.0
ramired01,7,2,103,0,0,2,328.0,102,63,20,126,77.0,5.19,1.637,0.246,10.37,6.34,1.64
ramirel01,4,15,39,0,0,0,481.0,201,114,28,96,71.0,6.4,1.696,0.309,5.39,3.99,1.35
ramirel02,0,1,20,0,0,0,64.0,24,13,1,22,21.0,5.48,2.109,0.3,9.28,8.86,1.05
ramirer01,8,4,91,0,0,0,342.0,111,50,12,56,32.0,3.95,1.254,0.258,4.42,2.53,1.75
ramirer02,18,18,81,0,0,0,1110.0,353,174,47,291,136.0,4.23,1.322,0.25,7.08,3.31,2.14
ramirhe01,1,3,21,0,0,0,90.0,30,18,2,13,18.0,5.4,1.6,0.265,3.9,5.4,0.72
ramirho01,40,35,169,3,1,0,2065.0,758,356,83,318,306.0,4.65,1.546,0.287,4.16,4.0,1.04
ramirjc01,1,3,38,0,0,0,143.0,55,34,9,32,31.0,6.42,1.804,0.296,6.04,5.85,1.03
ramirjo02,1,2,16,0,0,0,53.0,26,17,2,15,23.0,8.66,2.774,0.333,7.64,11.72,0.65
ramirne01,4,3,69,0,0,3,173.0,41,12,3,68,25.0,1.87,1.145,0.195,10.61,3.9,2.72
ramirno01,0,1,17,0,0,0,39.0,13,6,3,13,9.0,4.15,1.692,0.25,9.0,6.23,1.44
ramirra02,23,21,424,0,0,9,1304.0,370,165,32,364,226.0,3.42,1.371,0.235,7.54,4.68,1.61
ramirra03,1,1,16,0,0,0,118.0,25,13,5,29,17.0,2.97,1.068,0.184,6.64,3.89,1.71
ramirro01,2,5,53,0,0,1,165.0,80,47,12,49,37.0,7.69,2.127,0.331,8.02,6.05,1.32
ramirsa01,0,0,4,0,0,0,10.0,6,3,1,1,2.0,8.1,2.4,0.375,2.7,5.4,0.5
ramosaj01,12,8,218,0,0,32,671.0,147,65,13,259,135.0,2.62,1.261,0.189,10.42,5.43,1.92
ramosce01,7,12,251,0,0,1,897.0,286,123,23,241,151.0,3.7,1.462,0.256,7.25,4.55,1.6
ramosed01,0,2,4,0,0,0,42.0,15,8,3,4,7.0,5.14,1.571,0.283,2.57,4.5,0.57
ramosma01,1,1,3,0,0,0,39.0,11,9,3,8,15.0,6.23,2.0,0.224,5.54,10.38,0.53
ramospe01,117,160,582,73,13,55,7067.0,2364,1068,315,1305,868.0,4.08,1.372,0.258,4.99,3.32,1.5
ramsaro01,1,3,43,0,0,0,206.0,66,32,6,43,54.0,4.19,1.748,0.262,5.64,7.08,0.8
ramsdwi01,24,39,111,18,2,5,1439.0,455,204,46,240,235.0,3.83,1.438,0.246,4.5,4.41,1.02
ramseto01,114,124,248,225,5,0,6302.0,1941,769,40,1515,710.0,3.29,1.262,0.329,6.49,3.04,2.13
ranauan01,4,4,11,0,0,0,164.0,57,34,12,26,25.0,5.6,1.5,0.27,4.28,4.12,1.04
randasc01,2,5,15,0,0,0,83.0,34,20,1,25,16.0,6.51,1.807,0.312,8.13,5.2,1.56
randost01,10,7,109,0,0,0,465.0,144,95,22,134,147.0,5.52,1.877,0.247,7.78,8.54,0.91
raneyri01,1,3,4,1,0,0,55.0,25,15,2,7,14.0,7.36,2.127,0.321,3.44,6.87,0.5
rapadcl01,8,0,152,0,0,0,279.0,76,42,10,82,57.0,4.06,1.43,0.228,7.94,5.52,1.44
rapppa01,70,91,259,9,5,0,4162.0,1468,721,133,825,764.0,4.68,1.609,0.274,5.35,4.96,1.08
raschvi01,132,66,269,106,26,3,5457.0,1666,752,139,944,758.0,3.72,1.333,0.241,4.67,3.75,1.25
rasmuco02,4,3,65,0,0,0,295.0,81,41,14,104,47.0,3.75,1.302,0.222,9.52,4.3,2.21
rasmude01,91,77,256,21,5,0,4382.0,1424,673,175,835,571.0,4.15,1.366,0.253,5.14,3.52,1.46
rasmuer01,50,77,238,27,12,5,3053.0,1033,435,87,489,361.0,3.85,1.37,0.262,4.32,3.19,1.35
rasmuha01,0,0,2,0,0,0,6.0,3,3,0,2,2.0,13.5,2.5,-1.5,9.0,9.0,1.0
rasmuro01,2,1,30,0,0,0,80.0,34,21,3,30,17.0,7.09,1.912,0.304,10.12,5.74,1.76
rasneda01,9,15,41,0,0,0,497.0,187,92,20,93,66.0,5.0,1.527,0.283,5.05,3.59,1.41
rathfr01,0,2,8,0,0,0,69.0,19,12,4,7,14.0,4.7,1.435,0.218,2.74,5.48,0.5
rathfr02,0,0,2,0,0,0,16.0,6,1,0,2,2.0,1.69,1.5,0.286,3.38,3.38,1.0
rathga01,0,1,8,0,0,0,24.0,9,10,2,5,7.0,11.25,2.0,0.273,5.62,7.88,0.71
ratlijo01,0,0,1,0,0,0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
ratzest01,1,1,13,0,0,0,64.0,32,17,2,4,10.0,7.17,1.969,0.34,1.69,4.22,0.4
rauchbo01,0,1,19,0,0,1,81.0,27,15,3,23,23.0,5.0,1.852,0.262,7.67,7.67,1.0
rauchjo01,43,40,556,0,0,62,1785.0,559,258,70,475,215.0,3.9,1.301,0.25,7.18,3.25,2.21
raudo01,81,60,222,33,11,3,3783.0,1259,469,99,697,424.0,3.35,1.335,0.257,4.97,3.03,1.64
rautzla01,6,4,83,0,0,7,284.0,98,41,1,45,55.0,3.9,1.616,0.273,4.28,5.23,0.82
ravinjo01,2,1,9,0,0,0,28.0,13,7,3,12,5.0,6.75,1.929,0.31,11.57,4.82,2.4
rawlesh01,111,118,469,41,7,40,5614.0,1934,836,153,991,826.0,4.02,1.475,0.267,4.77,3.97,1.2
rayca01,0,2,5,0,0,0,50.0,20,9,0,11,25.0,4.86,2.7,0.294,5.94,13.5,0.44
raych01,18,19,283,0,0,51,843.0,259,128,35,230,146.0,4.1,1.441,0.25,7.37,4.68,1.58
raydocu01,8,4,31,2,1,1,403.0,118,54,18,85,70.0,3.62,1.4,0.235,5.69,4.69,1.21
rayfa01,4,10,21,11,0,0,422.0,146,56,3,35,56.0,3.58,1.436,0.285,2.24,3.58,0.62
rayji01,43,30,308,1,0,25,1853.0,541,247,52,407,320.0,3.6,1.394,0.236,5.93,4.66,1.27
rayke01,2,1,82,0,0,5,237.0,89,45,11,50,49.0,5.13,1.747,0.296,5.7,5.58,1.02
raymobu01,45,57,136,58,9,2,2564.0,724,236,15,401,315.0,2.49,1.216,0.235,4.22,3.32,1.27
raymocl01,46,53,449,2,0,83,2163.0,711,293,75,497,307.0,3.66,1.412,0.259,6.2,3.83,1.62
raymoha01,1,0,1,1,0,0,27.0,8,1,0,1,11.0,1.0,2.111,0.258,1.0,11.0,0.09
rayro01,1,2,7,0,0,0,84.0,25,13,4,16,15.0,4.18,1.429,0.245,5.14,4.82,1.07
rayro02,6,16,32,0,0,0,469.0,164,76,14,138,71.0,4.38,1.503,0.276,7.94,4.09,1.94
raziaba01,1,2,15,0,0,1,65.0,21,15,2,9,12.0,6.23,1.523,0.266,3.74,4.98,0.75
reaco01,2,2,6,0,0,0,95.0,29,15,2,26,12.0,4.26,1.295,0.246,7.39,3.41,2.17
reagari01,0,2,3,2,0,0,54.0,40,12,0,7,8.0,6.0,2.667,0.455,3.5,4.0,0.88
reamebr01,7,13,101,0,0,0,654.0,226,128,32,204,139.0,5.28,1.674,0.272,8.42,5.74,1.47
reardje01,73,77,880,0,0,367,3397.0,1000,397,109,877,450.0,3.16,1.281,0.234,6.97,3.58,1.95
reardje02,0,2,2,1,0,0,30.0,15,10,1,0,9.0,9.0,2.4,0.366,0.0,8.1,0.0
rearich01,0,0,5,0,0,0,9.0,6,4,2,4,2.0,12.0,2.667,0.462,12.0,6.0,2.0
reberfr01,14,15,148,5,0,8,1166.0,404,195,35,258,229.0,4.52,1.629,0.267,5.97,5.3,1.13
reccijo01,4,6,14,9,1,0,297.0,116,33,3,31,22.0,3.0,1.394,-5.273,2.82,2.0,1.41
recciph01,6,12,27,15,0,1,538.0,179,65,2,56,43.0,3.26,1.238,0.242,2.81,2.16,1.3
reckean01,0,0,1,0,0,0,3.0,1,2,1,0,1.0,18.0,2.0,0.25,0.0,9.0,0.0
reddiph01,2,1,4,2,0,0,84.0,33,16,2,10,12.0,5.14,1.607,0.3,3.21,3.86,0.83
redditi01,37,57,179,1,0,0,2467.0,889,452,114,552,392.0,4.95,1.558,0.279,6.04,4.29,1.41
