player_id,seasons_played,All-Star,TripleCrown,MVP,CYA,3000H,500HR,1500RBI,3000K,300W,300SV,w,l,g,cg,sho,sv,ipouts,h,er,hr,so,BB,ERA,WHIP,BAA,K/9,BB/9,K/BB,inducted
worreto01,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,52,617,0,0,256,2081.0,608,238,65,628,321.0,3.09,1.339,0.23600000000000002,8.15,4.16,1.96,0.0
worreti01,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,59,678,0,0,71,2921.0,963,429,107,758,434.0,3.97,1.435,0.257,7.01,4.01,1.75,0.0
wrighcl01,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,111,329,67,9,3,5186.0,1679,672,143,667,617.0,3.5,1.328,0.253,3.47,3.21,1.08,0.0
wrighja02,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,60,226,2,2,2,2918.0,1046,550,99,694,525.0,5.09,1.615,0.276,6.42,4.86,1.32,0.0
yanes01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,39,472,0,0,51,2086.0,754,397,105,553,344.0,5.14,1.579,0.278,7.16,4.45,1.61,0.0
yeagejo01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,49,94,73,3,2,2114.0,805,293,15,145,209.0,3.74,1.439,-4.763,1.85,2.67,0.69,0.0
wyattjo02,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,44,435,0,0,103,2062.0,600,265,72,540,408.0,3.47,1.4669999999999999,0.233,7.07,5.34,1.32,0.0
washbja01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,109,312,9,4,1,5591.0,1855,848,240,1103,655.0,4.1,1.347,0.26,5.33,3.16,1.68,0.0
wasdijo01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,39,328,2,0,7,2380.0,874,465,135,527,315.0,5.28,1.499,0.278,5.98,3.57,1.67,0.0
warddu01,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,37,462,0,0,121,2000.0,551,243,32,679,342.0,3.28,1.34,0.226,9.17,4.62,1.99,0.0
washbra01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,64,239,25,10,5,3629.0,1208,475,107,700,420.0,3.53,1.3459999999999999,0.259,5.21,3.12,1.67,0.0
weathda01,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,88,964,0,0,75,4129.0,1432,650,133,976,739.0,4.25,1.577,0.273,6.38,4.83,1.32,0.0
watted01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,36,411,1,0,80,1979.0,530,213,37,462,326.0,2.91,1.298,0.221,6.3,4.45,1.42,0.0
weaveji01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,36,189,38,7,3,2680.0,891,385,38,449,346.0,3.88,1.385,0.253,4.52,3.49,1.3,0.0
watsomu01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,53,178,53,8,4,2825.0,1062,422,44,208,272.0,4.03,1.4169999999999998,0.28300000000000003,1.99,2.6,0.76,0.0
watsoal01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,55,206,3,0,1,2676.0,979,499,139,589,393.0,5.03,1.538,0.27699999999999997,5.94,3.97,1.5,0.0
waitsri01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,92,317,47,10,8,4281.0,1514,674,110,659,613.0,4.25,1.4909999999999999,0.273,4.16,3.87,1.08,0.0
walkebi01,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,77,272,83,15,8,4469.0,1576,594,99,626,564.0,3.59,1.4369999999999998,0.265,3.78,3.41,1.11,0.0
walkbo01,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,81,350,16,6,5,4998.0,1671,746,143,848,682.0,4.03,1.412,0.259,4.58,3.68,1.24,0.0
vuckope01,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93,69,286,38,8,10,4366.0,1454,592,107,882,609.0,3.66,1.4180000000000001,0.261,5.45,3.77,1.45,0.0
wadeja01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,40,171,20,3,3,2005.0,690,371,42,291,449.0,5.0,1.704,0.265,3.92,6.05,0.65,0.0
whiteri01,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,54,613,0,0,16,2576.0,930,425,91,542,372.0,4.45,1.516,0.282,5.68,3.9,1.46,0.0
whitema02,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,15,286,0,0,9,1218.0,455,236,52,259,187.0,5.23,1.581,0.284,5.74,4.15,1.39,0.0
whitega01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,26,472,0,0,17,1712.0,556,286,96,454,183.0,4.51,1.295,0.255,7.16,2.89,2.48,0.0
whitedo01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,156,427,262,45,5,9123.0,2743,808,33,1384,789.0,2.39,1.161,0.318,4.1,2.34,1.75,0.0
wilcomi01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,113,394,73,10,6,6050.0,1991,913,204,1137,910.0,4.07,1.439,0.258,5.07,4.06,1.25,0.0
willeed01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,99,274,142,12,5,5320.0,1719,606,24,600,671.0,3.08,1.348,0.263,3.05,3.41,0.89,0.0
wilkste01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,30,385,22,5,46,2739.0,832,331,76,403,294.0,3.26,1.2329999999999999,0.24,3.97,2.9,1.37,0.0
wickmbo01,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,61,835,1,1,267,3177.0,1051,420,80,785,515.0,3.57,1.479,0.259,6.67,4.38,1.52,0.0
wickeda01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,57,283,29,5,18,3369.0,1071,457,100,638,464.0,3.66,1.367,0.249,5.11,3.72,1.38,0.0
whitsed01,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,123,452,35,12,8,6721.0,2240,944,211,1266,781.0,3.79,1.348,0.258,5.09,3.14,1.62,0.0
whitnji01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,204,413,377,26,2,10489.0,3598,1154,79,1571,438.0,2.97,1.1540000000000001,0.257,4.04,1.13,3.59,0.0
wightbi01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,99,347,66,15,8,4689.0,1656,686,74,574,735.0,3.95,1.53,0.271,3.31,4.23,0.78,0.0
wiedmst01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,156,279,249,13,2,6955.0,2594,928,61,910,471.0,3.6,1.3219999999999998,0.268,3.53,1.83,1.93,0.0
welchmi01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,307,210,565,525,41,4,14406.0,4587,1447,106,1850,1326.0,2.71,1.2309999999999999,0.272,3.47,2.49,1.4,0.0
welchjo01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,41,172,24,3,6,1945.0,735,336,36,257,280.0,4.66,1.5659999999999998,0.28,3.57,3.89,0.92,0.0
wellsed01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,69,291,54,7,13,3697.0,1417,637,78,403,480.0,4.65,1.5390000000000001,0.282,2.94,3.51,0.84,0.0
weilabo01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,94,277,66,7,7,4165.0,1463,654,85,614,648.0,4.24,1.521,0.266,3.98,4.2,0.95,0.0
wehmehe01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,108,361,79,9,9,5409.0,1806,961,210,794,905.0,4.8,1.504,0.257,3.96,4.52,0.88,0.0
weyhigu01,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,232,538,448,28,4,12973.0,4562,1867,120,1665,1675.0,3.89,1.442,0.605,3.47,3.49,0.99,0.0
wendetu01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,33,552,0,0,33,1937.0,583,282,73,515,407.0,3.93,1.5330000000000001,0.245,7.18,5.67,1.27,0.0
westda01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,38,204,2,0,3,1708.0,525,295,65,437,337.0,4.66,1.514,0.24,6.91,5.33,1.3,0.0
stewale01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,98,279,107,8,8,5166.0,1895,802,117,503,516.0,4.19,1.4,0.275,2.63,2.7,0.97,0.0
rossbu02,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,95,237,65,6,2,4096.0,1545,749,114,360,580.0,4.94,1.556,0.278,2.37,3.82,0.62,0.0
scanlbo01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,34,290,0,0,17,1610.0,583,276,41,245,255.0,4.63,1.561,0.278,4.11,4.28,0.96,0.0
romovi01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,33,335,4,1,52,1937.0,569,241,61,416,336.0,3.36,1.402,0.237,5.8,4.68,1.24,0.0
rookeji01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,109,319,66,15,7,5431.0,1694,696,128,976,776.0,3.46,1.364,0.24600000000000002,4.85,3.86,1.26,0.0
rueteki01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,92,340,4,1,0,5754.0,2092,911,220,818,648.0,4.27,1.429,0.28,3.84,3.04,1.26,0.0
rossga01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,47,283,8,2,7,2141.0,764,311,48,378,365.0,3.92,1.5819999999999999,0.276,4.77,4.6,1.04,0.0
rodrife01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,26,563,0,0,11,1759.0,526,242,50,512,334.0,3.71,1.4669999999999999,0.24100000000000002,7.86,5.13,1.53,0.0
rodriri02,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,22,609,0,0,8,1922.0,642,271,62,396,319.0,3.81,1.5,0.265,5.56,4.48,1.24,0.0
rolanji01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,17,216,6,1,9,1351.0,357,161,34,272,270.0,3.22,1.392,0.215,5.44,5.4,1.01,0.0
rojasme01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,31,525,0,0,126,2001.0,591,283,65,562,322.0,3.82,1.369,0.23600000000000002,7.58,4.34,1.75,0.0
roebued01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,31,460,0,0,62,2373.0,753,294,90,477,381.0,3.35,1.4340000000000002,0.252,5.43,4.34,1.25,0.0
rogerst01,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,152,399,129,37,2,8513.0,2619,1001,151,1621,994.0,3.17,1.273,0.245,5.14,3.15,1.63,0.0
rogovsa01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,48,150,43,9,2,2651.0,888,399,83,388,325.0,4.06,1.3730000000000002,0.258,3.95,3.31,1.19,0.0
ruethdu01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,95,309,155,18,8,6374.0,2244,826,54,708,805.0,3.5,1.435,0.26899999999999996,3.0,3.41,0.88,0.0
sandesc01,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,143,472,43,14,5,7685.0,2590,1093,297,1611,719.0,3.84,1.2919999999999998,0.259,5.66,2.53,2.24,0.0
sandeke01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,45,408,0,0,86,1970.0,564,217,49,360,342.0,2.97,1.38,0.235,4.93,4.69,1.05,0.0
sanfoja02,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,101,388,76,14,11,6148.0,1907,840,174,1182,842.0,3.69,1.341,0.244,5.19,3.7,1.4,0.0
ruthvdi01,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,127,355,61,17,1,6327.0,2155,970,165,1145,877.0,4.14,1.4380000000000002,0.264,4.89,3.74,1.31,0.0
ryanbj01,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,28,560,0,0,117,1610.0,424,201,42,625,308.0,3.37,1.364,0.21899999999999997,10.48,5.17,2.03,0.0
russeje01,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,73,589,11,2,186,3299.0,1065,458,100,693,486.0,3.75,1.41,0.253,5.67,3.98,1.43,0.0
ruhleve01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,88,327,29,12,11,4234.0,1483,585,119,582,420.0,3.73,1.348,0.267,3.71,2.68,1.39,0.0
ruffibr01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,82,469,17,3,63,3804.0,1345,591,92,843,625.0,4.19,1.554,0.272,5.98,4.44,1.35,0.0
russeja01,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,141,557,71,3,38,6152.0,2454,1017,83,418,600.0,4.46,1.489,0.29100000000000004,1.83,2.63,0.7,0.0
russeal01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,76,345,54,5,42,4183.0,1382,545,59,603,654.0,3.52,1.46,0.261,3.89,4.22,0.92,0.0
rushbo01,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,152,417,118,16,8,7232.0,2327,977,177,1244,854.0,3.65,1.32,0.248,4.64,3.19,1.46,0.0
ruschgl01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,99,342,11,3,4,4432.0,1732,827,191,1088,527.0,5.04,1.5290000000000001,0.295,6.63,3.21,2.06,0.0
sambijo01,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,38,461,1,1,84,1887.0,562,212,48,489,237.0,3.03,1.27,0.239,7.0,3.39,2.06,0.0
sallesl01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,143,476,189,25,36,8465.0,2729,804,68,836,616.0,2.56,1.185,0.251,2.67,1.96,1.36,0.0
rybami01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,34,240,16,2,16,2351.0,817,319,47,307,254.0,3.66,1.367,0.264,3.53,2.92,1.21,0.0
ryanro01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,47,248,29,1,19,2643.0,941,405,33,315,289.0,4.14,1.396,0.26899999999999996,3.22,2.95,1.09,0.0
reedho01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,29,229,3,1,9,1546.0,510,213,41,268,251.0,3.72,1.4769999999999999,0.261,4.68,4.38,1.07,0.0
reedst01,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,44,833,0,0,18,2612.0,811,351,107,630,392.0,3.63,1.382,0.25,6.51,4.05,1.61,0.0
reedro01,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,140,751,55,8,103,7433.0,2374,953,182,1481,807.0,3.46,1.284,0.25,5.38,2.93,1.84,0.0
reedri01,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,76,273,14,7,1,4637.0,1601,692,213,970,357.0,4.03,1.2670000000000001,0.266,5.65,2.08,2.72,0.0
raymocl01,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,53,449,2,0,83,2163.0,711,293,75,497,307.0,3.66,1.412,0.259,6.2,3.83,1.62,0.0
redmama01,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,85,219,12,2,0,3716.0,1364,668,141,747,461.0,4.85,1.473,0.282,5.43,3.35,1.62,0.0
remlimi01,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,55,639,4,2,20,2637.0,784,381,103,854,498.0,3.9,1.4580000000000002,0.239,8.74,5.1,1.71,0.0
renkost01,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,146,451,57,9,6,7482.0,2438,1107,248,1455,1118.0,3.99,1.426,0.254,5.25,4.03,1.3,0.0
reganph01,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,81,551,20,1,92,4118.0,1392,585,150,743,552.0,3.84,1.416,0.262,4.87,3.62,1.35,0.0
radboch01,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,309,195,528,489,35,2,13606.0,4335,1348,117,1830,929.0,2.67,1.161,0.24100000000000002,3.63,1.84,1.97,0.0
radatdi01,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,43,381,0,0,122,2081.0,532,241,65,745,372.0,3.13,1.3030000000000002,0.21,9.67,4.83,2.0,0.0
raganpa01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,104,283,93,12,6,4825.0,1555,534,38,680,495.0,2.99,1.275,0.252,3.81,2.77,1.37,0.0
raffeke01,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,154,396,133,31,16,6455.0,2257,860,192,806,468.0,3.6,1.266,0.263,3.37,1.96,1.72,0.0
radinsc01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,25,557,0,0,52,1445.0,461,184,33,358,250.0,3.44,1.476,0.25,6.69,4.67,1.43,0.0
rasmuer01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,77,238,27,12,5,3053.0,1033,435,87,489,361.0,3.85,1.37,0.262,4.32,3.19,1.35,0.0
rasmude01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,77,256,21,5,0,4382.0,1424,673,175,835,571.0,4.15,1.3659999999999999,0.253,5.14,3.52,1.46,0.0
rapppa01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,91,259,9,5,0,4162.0,1468,721,133,825,764.0,4.68,1.609,0.27399999999999997,5.35,4.96,1.08,0.0
rawlesh01,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,118,469,41,7,40,5614.0,1934,836,153,991,826.0,4.02,1.475,0.267,4.77,3.97,1.2,0.0
ramospe01,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,160,582,73,13,55,7067.0,2364,1068,315,1305,868.0,4.08,1.3719999999999999,0.258,4.99,3.32,1.5,0.0
rincori01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,24,565,0,0,21,1331.0,384,177,41,400,244.0,3.59,1.415,0.23600000000000002,8.11,4.95,1.64,0.0
robinro01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,39,232,8,2,19,2400.0,819,323,61,473,300.0,3.63,1.399,0.264,5.32,3.38,1.58,0.0
robinje01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,57,454,2,1,39,2704.0,880,380,75,629,420.0,3.79,1.442,0.257,6.28,4.19,1.5,0.0
robindo01,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,106,524,34,6,57,5875.0,1894,824,175,1251,759.0,3.79,1.355,0.253,5.75,3.49,1.65,0.0
roberda05,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,125,445,77,20,15,6297.0,2188,882,155,957,726.0,3.78,1.3880000000000001,0.267,4.1,3.11,1.32,0.0
rhemfl01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,97,294,91,8,10,5176.0,1958,805,113,534,549.0,4.2,1.453,0.281,2.79,2.86,0.97,0.0
reynosh01,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,96,305,20,7,0,5375.0,1935,814,191,1403,493.0,4.09,1.355,0.27399999999999997,7.05,2.48,2.85,0.0
rhoderi01,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,125,413,69,17,1,7781.0,2606,1036,198,1419,902.0,3.59,1.3530000000000002,0.261,4.92,3.13,1.57,0.0
reulbed01,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,106,399,201,40,13,7897.0,2117,668,33,1137,999.0,2.28,1.1840000000000002,0.218,3.89,3.42,1.14,0.0
reyesal01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,16,384,0,0,32,1286.0,340,182,53,422,234.0,3.82,1.339,0.217,8.86,4.91,1.8,0.0
reynoar02,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,62,198,8,1,1,3239.0,1185,569,138,554,470.0,4.74,1.5330000000000001,0.282,4.62,3.92,1.18,0.0
reyesca01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,36,293,0,0,4,1674.0,576,289,86,360,258.0,4.66,1.495,0.266,5.81,4.16,1.4,0.0
riddlel01,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,52,190,57,13,8,3069.0,974,387,59,342,477.0,3.4,1.4180000000000001,0.248,3.01,4.2,0.72,0.0
ridzist01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,38,314,4,1,11,2348.0,709,330,93,406,406.0,3.79,1.425,0.239,4.67,4.67,1.0,0.0
richile01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,65,241,86,20,9,4078.0,1190,383,21,438,527.0,2.54,1.263,0.266,2.9,3.49,0.83,0.0
richepe01,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,73,429,22,3,51,3497.0,959,413,116,925,486.0,3.19,1.24,0.221,7.14,3.75,1.9,0.0
smithph01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,74,140,123,2,0,3508.0,1177,506,20,519,499.0,3.89,1.433,0.318,3.99,3.84,1.04,0.0
smithpe02,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,71,231,12,4,1,3077.0,1043,518,126,640,438.0,4.55,1.444,0.262,5.62,3.84,1.46,0.0
smithza01,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,115,360,35,16,3,5758.0,1980,798,122,1011,669.0,3.74,1.38,0.267,4.74,3.14,1.51,0.0
slatoji01,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,158,496,86,22,14,8051.0,2773,1202,277,1191,1117.0,4.03,1.45,0.266,3.99,3.75,1.07,0.0
smallaa01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,13,172,1,1,4,965.0,380,186,37,170,163.0,5.2,1.6880000000000002,0.295,4.76,4.56,1.04,0.0
slocuhe01,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,37,548,0,0,98,1893.0,636,286,38,513,419.0,4.08,1.672,0.262,7.32,5.98,1.22,0.0
smithda02,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,53,609,0,0,216,2428.0,700,240,34,548,360.0,2.67,1.31,0.23399999999999999,6.09,4.0,1.52,0.0
smithed04,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,113,282,91,8,12,4787.0,1554,678,106,694,772.0,3.82,1.4580000000000002,0.251,3.91,4.35,0.9,0.0
smithge02,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,81,229,52,5,4,3430.0,1321,494,54,263,281.0,3.89,1.401,0.28800000000000003,2.07,2.21,0.94,0.0
smithfr03,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,111,354,184,27,6,6819.0,1975,655,27,1051,717.0,2.59,1.1840000000000002,0.321,4.16,2.84,1.47,0.0
smithal03,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,101,356,75,16,17,4987.0,1707,688,94,587,619.0,3.72,1.399,0.263,3.18,3.35,0.95,0.0
smilejo01,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,103,361,28,8,4,5723.0,1842,806,185,1284,567.0,3.8,1.263,0.251,6.06,2.67,2.26,0.0
smithbo02,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,139,435,128,16,40,6739.0,2472,983,132,618,688.0,3.94,1.4069999999999998,0.276,2.48,2.76,0.9,0.0
smithch02,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,87,212,87,10,3,4048.0,1309,422,22,570,382.0,2.81,1.253,0.322,3.8,2.55,1.49,0.0
smithbr01,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,94,365,23,8,6,5374.0,1725,702,140,1028,523.0,3.53,1.255,0.25,5.16,2.63,1.97,0.0
solomed01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,42,191,8,0,4,2154.0,764,319,76,337,295.0,4.0,1.475,0.271,4.22,3.7,1.14,0.0
stclara01,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,162,0,0,9,756.0,252,116,28,160,123.0,4.14,1.4880000000000002,0.261,5.71,4.39,1.3,0.0
stantmi02,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,63,1178,0,0,84,3342.0,1086,485,93,895,529.0,3.92,1.45,0.259,7.23,4.27,1.69,0.0
